Uad Code;Cycle;Prg Code;Nom;Ses Code;Trimestre;Total
ED;1;0761;Programme court d'intégration des TIC en éducation;20153;automne 2015;13
ED;1;0761;Programme court d'intégration des TIC en éducation;20161;hiver 2016;10
ED;1;0761;Programme court d'intégration des TIC en éducation;20162;été 2016;4
ED;1;0761;Programme court d'intégration des TIC en éducation;20163;automne 2016;16
ED;1;0761;Programme court d'intégration des TIC en éducation;20171;hiver 2017;7
ED;1;0761;Programme court d'intégration des TIC en éducation;20172;été 2017;7
ED;1;0761;Programme court d'intégration des TIC en éducation;20173;automne 2017;6
ED;1;0761;Programme court d'intégration des TIC en éducation;20181;hiver 2018;10
ED;1;0761;Programme court d'intégration des TIC en éducation;20182;été 2018;11
ED;1;0761;Programme court d'intégration des TIC en éducation;20183;automne 2018;3
ED;1;0761;Programme court d'intégration des TIC en éducation;20191;hiver 2019;8
ED;1;0761;Programme court d'intégration des TIC en éducation;20192;été 2019;5
ED;1;0761;Programme court d'intégration des TIC en éducation;20193;automne 2019;7
ED;1;0761;Programme court d'intégration des TIC en éducation;20201;hiver 2020;8
ED;1;0761;Programme court d'intégration des TIC en éducation;20202;été 2020;20
ED;1;0761;Programme court d'intégration des TIC en éducation;20203;automne 2020;7
ED;1;0761;Programme court d'intégration des TIC en éducation;20211;hiver 2021;6
ED;1;0761;Programme court d'intégration des TIC en éducation;20213;automne 2021;5
ED;1;0761;Programme court d'intégration des TIC en éducation;20221;hiver 2022;2
ED;1;0761;Programme court d'intégration des TIC en éducation;20222;été 2022;1
ED;1;0761;Programme court d'intégration des TIC en éducation;20231;hiver 2023;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20162;été 2016;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20163;automne 2016;11
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20171;hiver 2017;10
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20172;été 2017;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20173;automne 2017;1
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20181;hiver 2018;7
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20182;été 2018;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20183;automne 2018;4
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20191;hiver 2019;3
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20192;été 2019;1
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20193;automne 2019;3
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20201;hiver 2020;4
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20202;été 2020;10
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20203;automne 2020;17
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20211;hiver 2021;6
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20212;été 2021;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20213;automne 2021;4
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20221;hiver 2022;4
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20222;été 2022;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20223;automne 2022;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20231;hiver 2023;3
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20232;été 2023;1
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20233;automne 2023;6
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20241;hiver 2024;2
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20242;été 2024;3
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20243;automne 2024;9
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20251;hiver 2025;13
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20252;été 2025;9
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20253;automne 2025;8
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20261;hiver 2026;5
ESA;2;0767;Programme court de 2e cycle en gestion des ressources humaines en contexte de projet;20262;été 2026;1
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20183;automne 2018;2
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20191;hiver 2019;1
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20193;automne 2019;1
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20201;hiver 2020;8
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20202;été 2020;6
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20203;automne 2020;3
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20211;hiver 2021;5
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20212;été 2021;1
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20213;automne 2021;5
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20221;hiver 2022;4
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20223;automne 2022;3
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20231;hiver 2023;1
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20232;été 2023;5
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20233;automne 2023;3
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20241;hiver 2024;4
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20242;été 2024;5
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20243;automne 2024;4
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20251;hiver 2025;7
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20253;automne 2025;5
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20261;hiver 2026;4
SHLC;1;0768;Programme court de 1er cycle en médias, information et rapports sociaux;20262;été 2026;2
SHLC;1;0806;Programme court en sciences du langage;20133;automne 2013;1
SHLC;1;0806;Programme court en sciences du langage;20142;été 2014;4
SHLC;1;0806;Programme court en sciences du langage;20143;automne 2014;2
SHLC;1;0806;Programme court en sciences du langage;20151;hiver 2015;4
SHLC;1;0806;Programme court en sciences du langage;20152;été 2015;5
SHLC;1;0806;Programme court en sciences du langage;20153;automne 2015;2
SHLC;1;0806;Programme court en sciences du langage;20161;hiver 2016;4
SHLC;1;0806;Programme court en sciences du langage;20162;été 2016;5
SHLC;1;0806;Programme court en sciences du langage;20163;automne 2016;4
SHLC;1;0806;Programme court en sciences du langage;20171;hiver 2017;1
SHLC;1;0806;Programme court en sciences du langage;20172;été 2017;6
SHLC;1;0806;Programme court en sciences du langage;20173;automne 2017;9
SHLC;1;0806;Programme court en sciences du langage;20181;hiver 2018;6
SHLC;1;0806;Programme court en sciences du langage;20182;été 2018;6
SHLC;1;0806;Programme court en sciences du langage;20183;automne 2018;5
SHLC;1;0806;Programme court en sciences du langage;20191;hiver 2019;7
SHLC;1;0806;Programme court en sciences du langage;20201;hiver 2020;2
SHLC;1;0806;Programme court en sciences du langage;20202;été 2020;1
SHLC;1;0806;Programme court en sciences du langage;20211;hiver 2021;2
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20103;automne 2010;3
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20111;hiver 2011;9
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20112;été 2011;6
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20113;automne 2011;12
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20121;hiver 2012;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20122;été 2012;4
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20123;automne 2012;15
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20131;hiver 2013;8
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20132;été 2013;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20133;automne 2013;9
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20141;hiver 2014;10
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20142;été 2014;5
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20143;automne 2014;9
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20151;hiver 2015;8
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20152;été 2015;9
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20153;automne 2015;10
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20161;hiver 2016;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20162;été 2016;10
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20163;automne 2016;12
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20171;hiver 2017;12
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20172;été 2017;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20173;automne 2017;14
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20181;hiver 2018;14
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20182;été 2018;6
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20183;automne 2018;10
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20191;hiver 2019;13
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20192;été 2019;4
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20193;automne 2019;4
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20201;hiver 2020;8
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20202;été 2020;9
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20203;automne 2020;26
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20211;hiver 2021;9
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20212;été 2021;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20213;automne 2021;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20221;hiver 2022;12
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20222;été 2022;7
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20223;automne 2022;20
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20231;hiver 2023;22
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20232;été 2023;12
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20233;automne 2023;12
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20241;hiver 2024;29
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20242;été 2024;4
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20243;automne 2024;18
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20251;hiver 2025;17
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20252;été 2025;17
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20253;automne 2025;33
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20261;hiver 2026;37
ST;2;0810;Programme court de 2e cycle en technologie de l'information;20262;été 2026;21
ST;1;0865;Programme court de 1er cycle en science des données;20191;hiver 2019;31
ST;1;0865;Programme court de 1er cycle en science des données;20192;été 2019;27
